time	 veloc	 accel 
 5.99000 	  3.26000 	 -0.06944 	 
 6.00000 	  3.25913 	 -0.10388 	 
 6.01000 	  3.25791 	 -0.14211 	 
 6.02000 	  3.25628 	 -0.18457 	 
 6.03000 	  3.25421 	 -0.23016 	 
 6.04000 	  3.25167 	 -0.27668 	 
 6.05000 	  3.24868 	 -0.32199 	 
 6.06000 	  3.24524 	 -0.36555 	 
 6.07000 	  3.24136 	 -0.40960 	 
 6.08000 	  3.23703 	 -0.45933 	 
 6.09000 	  3.23213 	 -0.52177 	 
 6.10000 	  3.22653 	 -0.60353 	 
 6.11000 	  3.21999 	 -0.70809 	 
 6.12000 	  3.21229 	 -0.83365 	 
 6.13000 	  3.20327 	 -0.97240 	 
 6.14000 	  3.19284 	 -1.11167 	 
 6.15000 	  3.18108 	 -1.23665 	 
 6.16000 	  3.16820 	 -1.33408 	 
 6.17000 	  3.15452 	 -1.39551 	 
 6.18000 	  3.14042 	 -1.41913 	 
 6.19000 	  3.12625 	 -1.40965 	 
 6.20000 	  3.11231 	 -1.37620 	 
 6.21000 	  3.09877 	 -1.32914 	 
 6.22000 	  3.08574 	 -1.27683 	 
 6.23000 	  3.07324 	 -1.22354 	 
 6.24000 	  3.06127 	 -1.16904 	 
 6.25000 	  3.04987 	 -1.10995 	 
 6.26000 	  3.03910 	 -1.04200 	 
 6.27000 	  3.02907 	 -0.96239 	 
 6.28000 	  3.01990 	 -0.87123 	 
 6.29000 	  3.01168 	 -0.77146 	 
 6.30000 	  3.00448 	 -0.66767 	 
 6.31000 	  2.99832 	 -0.56413 	 
 6.32000 	  2.99319 	 -0.46315 	 
 6.33000 	  2.98905 	 -0.36433 	 
 6.34000 	  2.98590 	 -0.26511 	 
 6.35000 	  2.98376 	 -0.16222 	 
 6.36000 	  2.98268 	 -0.05342 	 
 6.37000 	  2.98271 	  0.06129 	 
 6.38000 	  2.98392 	  0.17950 	 
 6.39000 	  2.98630 	  0.29735 	 
 6.40000 	  2.98985 	  0.41114 	 
 6.41000 	  2.99450 	  0.51886 	 
 6.42000 	  3.00021 	  0.62098 	 
 6.43000 	  3.00691 	  0.72006 	 
 6.44000 	  3.01461 	  0.81936 	 
 6.45000 	  3.02331 	  0.92113 	 
 6.46000 	  3.03304 	  1.02524 	 
 6.47000 	  3.04381 	  1.12893 	 
 6.48000 	  3.05560 	  1.22771 	 
 6.49000 	  3.06834 	  1.31716 	 
 6.50000 	  3.08191 	  1.39480 	 
 6.51000 	  3.09619 	  1.46112 	 
 6.52000 	  3.11110 	  1.51932 	 
 6.53000 	  3.12657 	  1.57370 	 
 6.54000 	  3.14257 	  1.62721 	 
 6.55000 	  3.15911 	  1.67926 	 
 6.56000 	  3.17614 	  1.72475 	 
 6.57000 	  3.19355 	  1.75472 	 
 6.58000 	  3.21114 	  1.75878 	 
 6.59000 	  3.22861 	  1.72841 	 
 6.60000 	  3.24559 	  1.66001 	 
 6.61000 	  3.26169 	  1.55669 	 
 6.62000 	  3.27663 	  1.42802 	 
 6.63000 	  3.29022 	  1.28782 	 
 6.64000 	  3.30240 	  1.15076 	 
 6.65000 	  3.31328 	  1.02876 	 
 6.66000 	  3.32305 	  0.92855 	 
 6.67000 	  3.33193 	  0.85081 	 
 6.68000 	  3.34013 	  0.79127 	 
 6.69000 	  3.34779 	  0.74306 	 
 6.70000 	  3.35500 	  0.69935 	 
 6.71000 	  3.36178 	  0.65544 	 
 6.72000 	  3.36811 	  0.60970 	 
 6.73000 	  3.37397 	  0.56307 	 
 6.74000 	  3.37937 	  0.51781 	 
 6.75000 	  3.38434 	  0.47600 	 
 6.76000 	  3.38891 	  0.43847 	 
 6.77000 	  3.39312 	  0.40452 	 
 6.78000 	  3.39700 	  0.37246 	 
 6.79000 	  3.40057 	  0.34053 	 
 6.80000 	  3.40381 	  0.30767 	 
 6.81000 	  3.40672 	  0.27391 	 
 6.82000 	  3.40929 	  0.24008 	 
 6.83000 	  3.41152 	  0.20721 	 
 6.84000 	  3.41344 	  0.17584 	 
 6.85000 	  3.41504 	  0.14569 	 
 6.86000 	  3.41635 	  0.11580 	 
 6.87000 	  3.41736 	  0.08508 	 
 6.88000 	  3.41805 	  0.05293 	 
 6.89000 	  3.41841 	  0.01953 	 
 6.90000 	  3.41844 	 -0.01421 	 
 6.91000 	  3.41813 	 -0.04730 	 
 6.92000 	  3.41750 	 -0.07932 	 
 6.93000 	  3.41654 	 -0.11087 	 
 6.94000 	  3.41527 	 -0.14351 	 
 6.95000 	  3.41367 	 -0.17907 	 
 6.96000 	  3.41168 	 -0.21877 	 
 6.97000 	  3.40928 	 -0.26245 	 
 6.98000 	  3.40642 	 -0.30849 	 
 6.99000 	  3.40311 	 -0.35453 	 
 7.00000 	  3.39934 	 -0.39888 	 
 7.01000 	  3.39513 	 -0.44199 	 
 7.02000 	  3.39049 	 -0.48728 	 
 7.03000 	  3.38536 	 -0.54088 	 
 7.04000 	  3.37962 	 -0.60995 	 
 7.05000 	  3.37309 	 -0.70021 	 
 7.06000 	  3.36554 	 -0.81327 	 
 7.07000 	  3.35676 	 -0.94500 	 
 7.08000 	  3.34661 	 -1.08544 	 
 7.09000 	  3.33507 	 -1.22071 	 
 7.10000 	  3.32226 	 -1.33616 	 
 7.11000 	  3.30845 	 -1.42007 	 
 7.12000 	  3.29399 	 -1.46643 	 
 7.13000 	  3.27925 	 -1.47612 	 
 7.14000 	  3.26457 	 -1.45590 	 
 7.15000 	  3.25020 	 -1.41578 	 
 7.16000 	  3.23628 	 -1.36568 	 
 7.17000 	  3.22289 	 -1.31255 	 
 7.18000 	  3.21003 	 -1.25884 	 
 7.19000 	  3.19772 	 -1.20286 	 
 7.20000 	  3.18600 	 -1.14060 	 
 7.21000 	  3.17494 	 -1.06812 	 
 7.22000 	  3.16468 	 -0.98364 	 
 7.23000 	  3.15531 	 -0.88846 	 
 7.24000 	  3.14693 	 -0.78636 	 
 7.25000 	  3.13959 	 -0.68205 	 
 7.26000 	  3.13328 	 -0.57918 	 
 7.27000 	  3.12799 	 -0.47903 	 
 7.28000 	  3.12370 	 -0.38025 	 
 7.29000 	  3.12039 	 -0.27978 	 
 7.30000 	  3.11812 	 -0.17457 	 
 7.31000 	  3.11692 	 -0.06314 	 
 7.32000 	  3.11687 	  0.05352 	 
 7.33000 	  3.11800 	  0.17227 	 
 7.34000 	  3.12031 	  0.28911 	 
 7.35000 	  3.12377 	  0.40083 	 
 7.36000 	  3.12831 	  0.50638 	 
 7.37000 	  3.13388 	  0.60712 	 
 7.38000 	  3.14044 	  0.70611 	 
 7.39000 	  3.14800 	  0.80640 	 
 7.40000 	  3.15658 	  0.90943 	 
 7.41000 	  3.16620 	  1.01402 	 
 7.42000 	  3.17686 	  1.11656 	 
 7.43000 	  3.18851 	  1.21235 	 
 7.44000 	  3.20107 	  1.29754 	 
 7.45000 	  3.21442 	  1.37074 	 
 7.46000 	  3.22845 	  1.43360 	 
 7.47000 	  3.24307 	  1.49001 	 
 7.48000 	  3.25824 	  1.54403 	 
 7.49000 	  3.27395 	  1.59747 	 
 7.50000 	  3.29018 	  1.64801 	 
 7.51000 	  3.30688 	  1.68886 	 
 7.52000 	  3.32389 	  1.71015 	 
 7.53000 	  3.34098 	  1.70181 	 
 7.54000 	  3.35781 	  1.65692 	 
 7.55000 	  3.37399 	  1.57438 	 
 7.56000 	  3.38919 	  1.45995 	 
 7.57000 	  3.40312 	  1.32521 	 
 7.58000 	  3.41567 	  1.18474 	 
 7.59000 	  3.42685 	  1.05254 	 
 7.60000 	  3.43678 	  0.93873 	 
 7.61000 	  3.44570 	  0.84765 	 
 7.62000 	  3.45381 	  0.77787 	 
 7.63000 	  3.46131 	  0.72378 	 
 7.64000 	  3.46831 	  0.67822 	 
 7.65000 	  3.47488 	  0.63500 	 
 7.66000 	  3.48101 	  0.59059 	 
 7.67000 	  3.48668 	  0.54446 	 
 7.68000 	  3.49190 	  0.49824 	 
 7.69000 	  3.49666 	  0.45430 	 
 7.70000 	  3.50100 	  0.41432 	 
 7.71000 	  3.50496 	  0.37850 	 
 7.72000 	  3.50858 	  0.34568 	 
 7.73000 	  3.51187 	  0.31403 	 
 7.74000 	  3.51486 	  0.28197 	 
 7.75000 	  3.51751 	  0.24887 	 
 7.76000 	  3.51983 	  0.21513 	 
 7.77000 	  3.52181 	  0.18174 	 
 7.78000 	  3.52347 	  0.14960 	 
 7.79000 	  3.52481 	  0.11895 	 
 7.80000 	  3.52585 	  0.08920 	 
 7.81000 	  3.52659 	  0.05927 	 
 7.82000 	  3.52703 	  0.02819 	 
 7.83000 	  3.52715 	 -0.00435 	 
 7.84000 	  3.52694 	 -0.03784 	 
 7.85000 	  3.52640 	 -0.07127 	 
 7.86000 	  3.52552 	 -0.10378 	 
 7.87000 	  3.52432 	 -0.13532 	 
 7.88000 	  3.52281 	 -0.16691 	 
 7.89000 	  3.52098 	 -0.20031 	 
 7.90000 	  3.51880 	 -0.23724 	 
 7.91000 	  3.51622 	 -0.27843 	 
 7.92000 	  3.51322 	 -0.32312 	 
 7.93000 	  3.50975 	 -0.36928 	 
 7.94000 	  3.50583 	 -0.41462 	 
 7.95000 	  3.50147 	 -0.45812 	 
 7.96000 	  3.49667 	 -0.50134 	 
 7.97000 	  3.49143 	 -0.54887 	 
 7.98000 	  3.48566 	 -0.60748 	 
 7.99000 	  3.47922 	 -0.68412 	 
 8.00000 	  3.47190 	 -0.78318 	 
 8.01000 	  3.46348 	 -0.90417 	 
 8.02000 	  3.45376 	 -1.04059 	 
 8.03000 	  3.44266 	 -1.18064 	 
 8.04000 	  3.43019 	 -1.30971 	 
 8.05000 	  3.41654 	 -1.41387 	 
 8.06000 	  3.40203 	 -1.48338 	 
 8.07000 	  3.38700 	 -1.51487 	 
 8.08000 	  3.37185 	 -1.51173 	 
 8.09000 	  3.35686 	 -1.48236 	 
 8.10000 	  3.34225 	 -1.43714 	 
 8.11000 	  3.32814 	 -1.38512 	 
 8.12000 	  3.31455 	 -1.33157 	 
 8.13000 	  3.30151 	 -1.27721 	 
 8.14000 	  3.28902 	 -1.21917 	 
 8.15000 	  3.27715 	 -1.15317 	 
 8.16000 	  3.26600 	 -1.07593 	 
 8.17000 	  3.25567 	 -0.98682 	 
 8.18000 	  3.24629 	 -0.88826 	 
 8.19000 	  3.23792 	 -0.78461 	 
 8.20000 	  3.23060 	 -0.68039 	 
 8.21000 	  3.22431 	 -0.57843 	 
 8.22000 	  3.21902 	 -0.47895 	 
 8.23000 	  3.21473 	 -0.37977 	 
 8.24000 	  3.21144 	 -0.27762 	 
 8.25000 	  3.20919 	 -0.16989 	 
 8.26000 	  3.20806 	 -0.05603 	 
 8.27000 	  3.20809 	  0.06204 	 
 8.28000 	  3.20930 	  0.18066 	 
 8.29000 	  3.21169 	  0.29594 	 
 8.30000 	  3.21520 	  0.40539 	 
 8.31000 	  3.21978 	  0.50893 	 
 8.32000 	  3.22537 	  0.60874 	 
 8.33000 	  3.23195 	  0.70806 	 
 8.34000 	  3.23954 	  0.80952 	 
 8.35000 	  3.24815 	  0.91359 	 
 8.36000 	  3.25781 	  1.01805 	 
 8.37000 	  3.26850 	  1.11867 	 
 8.38000 	  3.28016 	  1.21083 	 
 8.39000 	  3.29268 	  1.29149 	 
 8.40000 	  3.30595 	  1.36046 	 
 8.41000 	  3.31986 	  1.42042 	 
 8.42000 	  3.33434 	  1.47563 	 
 8.43000 	  3.34936 	  1.52955 	 
 8.44000 	  3.36493 	  1.58253 	 
 8.45000 	  3.38100 	  1.63047 	 
 8.46000 	  3.39749 	  1.66511 	 
 8.47000 	  3.41422 	  1.67612 	 
 8.48000 	  3.43090 	  1.65427 	 
 8.49000 	  3.44718 	  1.59464 	 
 8.50000 	  3.46268 	  1.49879 	 
 8.51000 	  3.47706 	  1.37499 	 
 8.52000 	  3.49013 	  1.23637 	 
 8.53000 	  3.50179 	  1.09774 	 
 8.54000 	  3.51212 	  0.97190 	 
 8.55000 	  3.52130 	  0.86688 	 
 8.56000 	  3.52954 	  0.78466 	 
 8.57000 	  3.53706 	  0.72192 	 
 8.58000 	  3.54402 	  0.67212 	 
 8.59000 	  3.55052 	  0.62822 	 
 8.60000 	  3.55659 	  0.58491 	 
 8.61000 	  3.56221 	  0.53988 	 
 8.62000 	  3.56738 	  0.49357 	 
 8.63000 	  3.57209 	  0.44810 	 
 8.64000 	  3.57635 	  0.40570 	 
 8.65000 	  3.58021 	  0.36752 	 
 8.66000 	  3.58371 	  0.33319 	 
 8.67000 	  3.58689 	  0.30118 	 
 8.68000 	  3.58974 	  0.26964 	 
 8.69000 	  3.59228 	  0.23732 	 
 8.70000 	  3.59448 	  0.20400 	 
 8.71000 	  3.59635 	  0.17039 	 
 8.72000 	  3.59789 	  0.13753 	 
 8.73000 	  3.59911 	  0.10611 	 
 8.74000 	  3.60002 	  0.07604 	 
 8.75000 	  3.60063 	  0.04648 	 
 8.76000 	  3.60095 	  0.01632 	 
 8.77000 	  3.60095 	 -0.01521 	 
 8.78000 	  3.60064 	 -0.04810 	 
 8.79000 	  3.59999 	 -0.08157 	 
 8.80000 	  3.59901 	 -0.11459 	 
 8.81000 	  3.59770 	 -0.14655 	 
 8.82000 	  3.59608 	 -0.17782 	 
 8.83000 	  3.59414 	 -0.20976 	 
 8.84000 	  3.59188 	 -0.24425 	 
 8.85000 	  3.58924 	 -0.28270 	 
 8.86000 	  3.58621 	 -0.32531 	 
 8.87000 	  3.58273 	 -0.37074 	 
 8.88000 	  3.57879 	 -0.41670 	 
 8.89000 	  3.57440 	 -0.46121 	 
 8.90000 	  3.56957 	 -0.50413 	 
 8.91000 	  3.56431 	 -0.54821 	 
 8.92000 	  3.55859 	 -0.59906 	 
 8.93000 	  3.55229 	 -0.66382 	 
 8.94000 	  3.54524 	 -0.74876 	 
 8.95000 	  3.53723 	 -0.85660 	 
 8.96000 	  3.52804 	 -0.98457 	 
 8.97000 	  3.51750 	 -1.12391 	 
 8.98000 	  3.50557 	 -1.26137 	 
 8.99000 	  3.49233 	 -1.38214 	 
 9.00000 	  3.47803 	 -1.47356 	 
 9.01000 	  3.46299 	 -1.52819 	 
 9.02000 	  3.44759 	 -1.54538 	 
 9.03000 	  3.43218 	 -1.53075 	 
 9.04000 	  3.41705 	 -1.49389 	 
 9.05000 	  3.40235 	 -1.44501 	 
 9.06000 	  3.38816 	 -1.39191 	 
 9.07000 	  3.37451 	 -1.33808 	 
 9.08000 	  3.36140 	 -1.28266 	 
 9.09000 	  3.34887 	 -1.22192 	 
 9.10000 	  3.33700 	 -1.15171 	 
 9.11000 	  3.32588 	 -1.06964 	 
 9.12000 	  3.31564 	 -0.97633 	 
 9.13000 	  3.30638 	 -0.87511 	 
 9.14000 	  3.29815 	 -0.77065 	 
 9.15000 	  3.29096 	 -0.66700 	 
 9.16000 	  3.28480 	 -0.56603 	 
 9.17000 	  3.27964 	 -0.46691 	 
 9.18000 	  3.27547 	 -0.36686 	 
 9.19000 	  3.27231 	 -0.26265 	 
 9.20000 	  3.27023 	 -0.15236 	 
 9.21000 	  3.26929 	 -0.03641 	 
 9.22000 	  3.26952 	  0.08246 	 
 9.23000 	  3.27093 	  0.20030 	 
 9.24000 	  3.27351 	  0.31360 	 
 9.25000 	  3.27718 	  0.42073 	 
 9.26000 	  3.28190 	  0.52257 	 
 9.27000 	  3.28763 	  0.62190 	 
 9.28000 	  3.29434 	  0.72193 	 
 9.29000 	  3.30207 	  0.82460 	 
 9.30000 	  3.31084 	  0.92933 	 
 9.31000 	  3.32066 	  1.03296 	 
 9.32000 	  3.33148 	  1.13090 	 
 9.33000 	  3.34324 	  1.21892 	 
 9.34000 	  3.35582 	  1.29498 	 
 9.35000 	  3.36910 	  1.36010 	 
 9.36000 	  3.38300 	  1.41780 	 
 9.37000 	  3.39745 	  1.47232 	 
 9.38000 	  3.41244 	  1.52616 	 
 9.39000 	  3.42797 	  1.57802 	 
 9.40000 	  3.44398 	  1.62205 	 
 9.41000 	  3.46035 	  1.64885 	 
 9.42000 	  3.47686 	  1.64811 	 
 9.43000 	  3.49319 	  1.61193 	 
 9.44000 	  3.50897 	  1.53775 	 
 9.45000 	  3.52384 	  1.42983 	 
 9.46000 	  3.53749 	  1.29863 	 
 9.47000 	  3.54978 	  1.15838 	 
 9.48000 	  3.56068 	  1.02351 	 
 9.49000 	  3.57030 	  0.90523 	 
 9.50000 	  3.57886 	  0.80925 	 
 9.51000 	  3.58656 	  0.73532 	 
 9.52000 	  3.59362 	  0.67857 	 
 9.53000 	  3.60017 	  0.63194 	 
 9.54000 	  3.60627 	  0.58883 	 
 9.55000 	  3.61194 	  0.54506 	 
 9.56000 	  3.61717 	  0.49944 	 
 9.57000 	  3.62193 	  0.45326 	 
 9.58000 	  3.62624 	  0.40885 	 
 9.59000 	  3.63012 	  0.36813 	 
 9.60000 	  3.63361 	  0.33166 	 
 9.61000 	  3.63676 	  0.29854 	 
 9.62000 	  3.63959 	  0.26700 	 
 9.63000 	  3.64210 	  0.23535 	 
 9.64000 	  3.64429 	  0.20269 	 
 9.65000 	  3.64615 	  0.16923 	 
 9.66000 	  3.64768 	  0.13588 	 
 9.67000 	  3.64888 	  0.10363 	 
 9.68000 	  3.64976 	  0.07288 	 
 9.69000 	  3.65034 	  0.04323 	 
 9.70000 	  3.65062 	  0.01365 	 
 9.71000 	  3.65061 	 -0.01691 	 
 9.72000 	  3.65028 	 -0.04893 	 
 9.73000 	  3.64962 	 -0.08208 	 
 9.74000 	  3.64864 	 -0.11540 	 
 9.75000 	  3.64732 	 -0.14795 	 
 9.76000 	  3.64568 	 -0.17945 	 
 9.77000 	  3.64373 	 -0.21069 	 
 9.78000 	  3.64146 	 -0.24332 	 
 9.79000 	  3.63885 	 -0.27914 	 
 9.80000 	  3.63587 	 -0.31919 	 
 9.81000 	  3.63246 	 -0.36305 	 
 9.82000 	  3.62860 	 -0.40889 	 
 9.83000 	  3.62428 	 -0.45436 	 
 9.84000 	  3.61952 	 -0.49804 	 
 9.85000 	  3.61432 	 -0.54083 	 
 9.86000 	  3.60869 	 -0.58667 	 
 9.87000 	  3.60256 	 -0.64198 	 
 9.88000 	  3.59579 	 -0.71389 	 
 9.89000 	  3.58821 	 -0.80760 	 
 9.90000 	  3.57957 	 -0.92386 	 
 9.91000 	  3.56967 	 -1.05750 	 
 9.92000 	  3.55839 	 -1.19777 	 
 9.93000 	  3.54574 	 -1.33038 	 
 9.94000 	  3.53186 	 -1.44094 	 
 9.95000 	  3.51703 	 -1.51851 	 
 9.96000 	  3.50162 	 -1.55821 	 
 9.97000 	  3.48599 	 -1.56200 	 
 9.98000 	  3.47047 	 -1.53741 	 
 9.99000 	  3.45530 	 -1.49466 	 
10.00000 	  3.44061 	 -1.44335 	 
10.01000 	  3.42644 	 -1.38973 	 
10.02000 	  3.41281 	 -1.33551 	 
10.03000 	  3.39974 	 -1.27847 	 
10.04000 	  3.38727 	 -1.21441 	 
10.05000 	  3.37549 	 -1.13965 	 
10.06000 	  3.36452 	 -1.05289 	 
10.07000 	  3.35446 	 -0.95592 	 
10.08000 	  3.34542 	 -0.85281 	 
10.09000 	  3.33741 	 -0.74820 	 
10.10000 	  3.33045 	 -0.64544 	 
10.11000 	  3.32450 	 -0.54535 	 
10.12000 	  3.31954 	 -0.44619 	 
10.13000 	  3.31558 	 -0.34479 	 
10.14000 	  3.31266 	 -0.23826 	 
10.15000 	  3.31083 	 -0.12551 	 
10.16000 	  3.31016 	 -0.00792 	 
10.17000 	  3.31068 	  0.11111 	 
10.18000 	  3.31238 	  0.22759 	 
10.19000 	  3.31521 	  0.33862 	 
10.20000 	  3.31913 	  0.44353 	 
10.21000 	  3.32407 	  0.54408 	 
10.22000 	  3.33001 	  0.64340 	 
10.23000 	  3.33694 	  0.74443 	 
10.24000 	  3.34491 	  0.84819 	 
10.25000 	  3.35391 	  0.95305 	 
10.26000 	  3.36396 	  1.05511 	 
10.27000 	  3.37499 	  1.14968 	 
10.28000 	  3.38691 	  1.23320 	 
10.29000 	  3.39961 	  1.30480 	 
10.30000 	  3.41298 	  1.36659 	 
10.31000 	  3.42693 	  1.42267 	 
10.32000 	  3.44142 	  1.47687 	 
10.33000 	  3.45646 	  1.53041 	 
10.34000 	  3.47202 	  1.58023 	 
10.35000 	  3.48803 	  1.61887 	 
10.36000 	  3.50433 	  1.63620 	 
10.37000 	  3.52065 	  1.62246 	 
10.38000 	  3.53665 	  1.57152 	 
10.39000 	  3.55196 	  1.48342 	 
10.40000 	  3.56622 	  1.36500 	 
10.41000 	  3.57920 	  1.22856 	 
10.42000 	  3.59078 	  1.08886 	 
10.43000 	  3.60101 	  0.95944 	 
10.44000 	  3.61003 	  0.84955 	 
10.45000 	  3.61808 	  0.76253 	 
10.46000 	  3.62535 	  0.69611 	 
10.47000 	  3.63205 	  0.64422 	 
10.48000 	  3.63826 	  0.59970 	 
10.49000 	  3.64404 	  0.55674 	 
10.50000 	  3.64939 	  0.51229 	 
10.51000 	  3.65429 	  0.46627 	 
10.52000 	  3.65872 	  0.42056 	 
10.53000 	  3.66271 	  0.37748 	 
10.54000 	  3.66628 	  0.33849 	 
10.55000 	  3.66949 	  0.30356 	 
10.56000 	  3.67236 	  0.27135 	 
10.57000 	  3.67492 	  0.24000 	 
10.58000 	  3.67716 	  0.20806 	 
10.59000 	  3.67908 	  0.17508 	 
10.60000 	  3.68066 	  0.14159 	 
10.61000 	  3.68191 	  0.10864 	 
10.62000 	  3.68284 	  0.07702 	 
10.63000 	  3.68346 	  0.04686 	 
10.64000 	  3.68378 	  0.01743 	 
10.65000 	  3.68380 	 -0.01237 	 
10.66000 	  3.68352 	 -0.04342 	 
10.67000 	  3.68293 	 -0.07590 	 
10.68000 	  3.68200 	 -0.10919 	 
10.69000 	  3.68075 	 -0.14224 	 
10.70000 	  3.67916 	 -0.17430 	 
10.71000 	  3.67726 	 -0.20549 	 
10.72000 	  3.67505 	 -0.23698 	 
10.73000 	  3.67252 	 -0.27060 	 
10.74000 	  3.66963 	 -0.30796 	 
10.75000 	  3.66634 	 -0.34957 	 
10.76000 	  3.66262 	 -0.39441 	 
10.77000 	  3.65845 	 -0.44031 	 
10.78000 	  3.65382 	 -0.48510 	 
10.79000 	  3.64876 	 -0.52811 	 
10.80000 	  3.64326 	 -0.57139 	 
10.81000 	  3.63731 	 -0.62000 	 
10.82000 	  3.63082 	 -0.68090 	 
10.83000 	  3.62363 	 -0.76081 	 
10.84000 	  3.61553 	 -0.86344 	 
10.85000 	  3.60629 	 -0.98735 	 
10.86000 	  3.59573 	 -1.12504 	 
10.87000 	  3.58378 	 -1.26406 	 
10.88000 	  3.57050 	 -1.38965 	 
10.89000 	  3.55608 	 -1.48834 	 
10.90000 	  3.54085 	 -1.55134 	 
10.91000 	  3.52518 	 -1.57645 	 
10.92000 	  3.50943 	 -1.56804 	 
10.93000 	  3.49390 	 -1.53508 	 
10.94000 	  3.47878 	 -1.48795 	 
10.95000 	  3.46416 	 -1.43519 	 
10.96000 	  3.45008 	 -1.38133 	 
10.97000 	  3.43654 	 -1.32639 	 
10.98000 	  3.42356 	 -1.26709 	 
10.99000 	  3.41122 	 -1.19915 	 
11.00000 	  3.39962 	 -1.11966 	 
11.01000 	  3.38887 	 -1.02852 	 
11.02000 	  3.37908 	 -0.92855 	 
11.03000 	  3.37031 	 -0.82428 	 
11.04000 	  3.36259 	 -0.72007 	 
11.05000 	  3.35590 	 -0.61835 	 
11.06000 	  3.35022 	 -0.51889 	 
11.07000 	  3.34553 	 -0.41921 	 
11.08000 	  3.34185 	 -0.31604 	 
11.09000 	  3.33922 	 -0.20704 	 
11.10000 	  3.33773 	 -0.09206 	 
11.11000 	  3.33740 	  0.02661 	 
11.12000 	  3.33826 	  0.14515 	 
11.13000 	  3.34029 	  0.25981 	 
11.14000 	  3.34343 	  0.36844 	 
11.15000 	  3.34764 	  0.47139 	 
11.16000 	  3.35285 	  0.57111 	 
11.17000 	  3.35906 	  0.67087 	 
11.18000 	  3.36628 	  0.77302 	 
11.19000 	  3.37453 	  0.87760 	 
11.20000 	  3.38383 	  0.98197 	 
11.21000 	  3.39415 	  1.08171 	 
11.22000 	  3.40543 	  1.17233 	 
11.23000 	  3.41756 	  1.25120 	 
11.24000 	  3.43042 	  1.31863 	 
11.25000 	  3.44390 	  1.37773 	 
11.26000 	  3.45796 	  1.43276 	 
11.27000 	  3.47256 	  1.48682 	 
11.28000 	  3.48769 	  1.53959 	 
11.29000 	  3.50333 	  1.58619 	 
11.30000 	  3.51936 	  1.61786 	 
11.31000 	  3.53560 	  1.62419 	 
11.32000 	  3.55173 	  1.59647 	 
11.33000 	  3.56740 	  1.53075 	 
11.34000 	  3.58223 	  1.42975 	 
11.35000 	  3.59591 	  1.30270 	 
11.36000 	  3.60824 	  1.16328 	 
11.37000 	  3.61918 	  1.02619 	 
11.38000 	  3.62882 	  0.90361 	 
11.39000 	  3.63733 	  0.80259 	 
11.40000 	  3.64494 	  0.72415 	 
11.41000 	  3.65187 	  0.66426 	 
11.42000 	  3.65827 	  0.61610 	 
11.43000 	  3.66421 	  0.57279 	 
11.44000 	  3.66972 	  0.52948 	 
11.45000 	  3.67479 	  0.48434 	 
11.46000 	  3.67941 	  0.43820 	 
11.47000 	  3.68356 	  0.39330 	 
11.48000 	  3.68728 	  0.35176 	 
11.49000 	  3.69061 	  0.31448 	 
11.50000 	  3.69359 	  0.28086 	 
11.51000 	  3.69624 	  0.24924 	 
11.52000 	  3.69857 	  0.21782 	 
11.53000 	  3.70059 	  0.18552 	 
11.54000 	  3.70228 	  0.15228 	 
11.55000 	  3.70363 	  0.11891 	 
11.56000 	  3.70466 	  0.08645 	 
11.57000 	  3.70537 	  0.05548 	 
11.58000 	  3.70577 	  0.02576 	 
11.59000 	  3.70588 	 -0.00364 	 
11.60000 	  3.70570 	 -0.03380 	 
11.61000 	  3.70520 	 -0.06540 	 
11.62000 	  3.70439 	 -0.09826 	 
11.63000 	  3.70324 	 -0.13154 	 
11.64000 	  3.70176 	 -0.16422 	 
11.65000 	  3.69996 	 -0.19583 	 
11.66000 	  3.69784 	 -0.22690 	 
11.67000 	  3.69541 	 -0.25896 	 
11.68000 	  3.69265 	 -0.29384 	 
11.69000 	  3.68952 	 -0.33283 	 
11.70000 	  3.68598 	 -0.37586 	 
11.71000 	  3.68200 	 -0.42136 	 
11.72000 	  3.67756 	 -0.46701 	 
11.73000 	  3.67266 	 -0.51101 	 
11.74000 	  3.66734 	 -0.55367 	 
11.75000 	  3.66158 	 -0.59824 	 
11.76000 	  3.65535 	 -0.65072 	 
11.77000 	  3.64852 	 -0.71828 	 
11.78000 	  3.64091 	 -0.80678 	 
11.79000 	  3.63231 	 -0.91814 	 
11.80000 	  3.62249 	 -1.04857 	 
11.81000 	  3.61130 	 -1.18843 	 
11.82000 	  3.59873 	 -1.32396 	 
11.83000 	  3.58489 	 -1.44046 	 
11.84000 	  3.57003 	 -1.52595 	 
11.85000 	  3.55449 	 -1.57407 	 
11.86000 	  3.53867 	 -1.58528 	 
11.87000 	  3.52289 	 -1.56608 	 
11.88000 	  3.50742 	 -1.52638 	 
11.89000 	  3.49240 	 -1.47620 	 
11.90000 	  3.47790 	 -1.42270 	 
11.91000 	  3.46394 	 -1.36860 	 
11.92000 	  3.45054 	 -1.31243 	 
11.93000 	  3.43772 	 -1.25022 	 
11.94000 	  3.42557 	 -1.17797 	 
11.95000 	  3.41420 	 -1.09375 	 
11.96000 	  3.40373 	 -0.99868 	 
11.97000 	  3.39425 	 -0.89643 	 
11.98000 	  3.38581 	 -0.79171 	 
11.99000 	  3.37841 	 -0.68828 	 
12.00000 	  3.37203 	 -0.58758 	 
12.01000 	  3.36665 	 -0.48837 	 
